pO2,pCO2,f1,f2
69.8,69,-0.00115416,0.115105
69.8,69.2,-0.00120102,0.115773
69.8,69.4,-0.00124782,0.11644
69.8,69.6,-0.00129457,0.117105
69.8,69.8,-0.00134127,0.117769
69.8,70,-0.00138792,0.118431
70.25,30,0.00901312,-0.0592002
70.25,30.2,0.00895977,-0.0579618
70.25,30.4,0.00890644,-0.0567292
70.25,30.6,0.0088531,-0.0555021
70.25,30.8,0.00879978,-0.0542807
70.25,31,0.00874646,-0.0530648
70.25,31.2,0.00869314,-0.0518543
70.25,31.4,0.00863984,-0.0506493
70.25,31.6,0.00858654,-0.0494496
70.25,31.8,0.00853326,-0.0482552
70.25,32,0.00847998,-0.0470661
70.25,32.2,0.00842671,-0.0458821
70.25,32.4,0.00837346,-0.0447034
70.25,32.6,0.00832022,-0.0435297
70.25,32.8,0.00826698,-0.0423611
70.25,33,0.00821376,-0.0411975
70.25,33.2,0.00816056,-0.0400389
70.25,33.4,0.00810736,-0.0388852
70.25,33.6,0.00805418,-0.0377364
70.25,33.8,0.00800102,-0.0365923
70.25,34,0.00794787,-0.0354531
70.25,34.2,0.00789473,-0.0343186
70.25,34.4,0.00784161,-0.0331888
70.25,34.6,0.00778851,-0.0320637
70.25,34.8,0.00773542,-0.0309431
70.25,35,0.00768235,-0.0298272
70.25,35.2,0.0076293,-0.0287157
70.25,35.4,0.00757627,-0.0276088
70.25,35.6,0.00752325,-0.0265063
70.25,35.8,0.00747025,-0.0254082
70.25,36,0.00741728,-0.0243145
70.25,36.2,0.00736432,-0.0232251
70.25,36.4,0.00731138,-0.02214
70.25,36.6,0.00725847,-0.0210592
70.25,36.8,0.00720557,-0.0199826
70.25,37,0.0071527,-0.0189102
70.25,37.2,0.00709985,-0.0178419
70.25,37.4,0.00704702,-0.0167777
70.25,37.6,0.00699421,-0.0157177
70.25,37.8,0.00694143,-0.0146617
70.25,38,0.00688867,-0.0136097
70.25,38.2,0.00683593,-0.0125617
70.25,38.4,0.00678322,-0.0115176
70.25,38.6,0.00673053,-0.0104775
70.25,38.8,0.00667787,-0.0094412
70.25,39,0.00662523,-0.0084088
70.25,39.2,0.00657262,-0.00738022
70.25,39.4,0.00652004,-0.00635543
70.25,39.6,0.00646748,-0.00533441
70.25,39.8,0.00641495,-0.00431712
70.25,40,0.00636245,-0.00330354
70.25,40.2,0.00630997,-0.00229363
70.25,40.4,0.00625752,-0.00128737
70.25,40.6,0.0062051,-0.000284729
70.25,40.8,0.00615271,0.000714323
70.25,41,0.00610035,0.00170981
70.25,41.2,0.00604802,0.00270177
70.25,41.4,0.00599571,0.00369021
70.25,41.6,0.00594344,0.00467518
70.25,41.8,0.0058912,0.00565669
70.25,42,0.00583898,0.00663476
70.25,42.2,0.0057868,0.00760944
70.25,42.4,0.00573465,0.00858074
70.25,42.6,0.00568253,0.00954868
70.25,42.8,0.00563045,0.0105133
70.25,43,0.00557839,0.0114746
70.25,43.2,0.00552637,0.0124326
70.25,43.4,0.00547438,0.0133874
70.25,43.6,0.00542242,0.014339
70.25,43.8,0.0053705,0.0152873
70.25,44,0.00531861,0.0162324
70.25,44.2,0.00526676,0.0171744
70.25,44.4,0.00521494,0.0181133
70.25,44.6,0.00516315,0.019049
70.25,44.8,0.0051114,0.0199816
70.25,45,0.00505968,0.0209112
70.25,45.2,0.005008,0.0218377
70.25,45.4,0.00495635,0.0227611
70.25,45.6,0.00490474,0.0236816
70.25,45.8,0.00485317,0.0245991
70.25,46,0.00480163,0.0255136
70.25,46.2,0.00475013,0.0264251
70.25,46.4,0.00469866,0.0273337
70.25,46.6,0.00464723,0.0282395
70.25,46.8,0.00459584,0.0291423
70.25,47,0.00454449,0.0300423
70.25,47.2,0.00449317,0.0309394
70.25,47.4,0.0044419,0.0318336
70.25,47.6,0.00439066,0.0327251
70.25,47.8,0.00433946,0.0336138
70.25,48,0.0042883,0.0344997
70.25,48.2,0.00423717,0.0353828
70.25,48.4,0.00418609,0.0362632
70.25,48.6,0.00413504,0.0371409
70.25,48.8,0.00408404,0.0380159
70.25,49,0.00403307,0.0388882
70.25,49.2,0.00398215,0.0397578
70.25,49.4,0.00393126,0.0406248
70.25,49.6,0.00388042,0.0414892
70.25,49.8,0.00382961,0.0423509
70.25,50,0.00377885,0.0432101
70.25,50.2,0.00372813,0.0440666
70.25,50.4,0.00367745,0.0449206
70.25,50.6,0.00362681,0.045772
70.25,50.8,0.00357621,0.0466209
70.25,51,0.00352565,0.0474673
70.25,51.2,0.00347514,0.0483112
70.25,51.4,0.00342466,0.0491526
70.25,51.6,0.00337423,0.0499915
70.25,51.8,0.00332385,0.050828
70.25,52,0.0032735,0.051662
70.25,52.2,0.0032232,0.0524936
70.25,52.4,0.00317294,0.0533228
70.25,52.6,0.00312272,0.0541496
70.25,52.8,0.00307255,0.054974
70.25,53,0.00302242,0.0557961
70.25,53.2,0.00297233,0.0566157
70.25,53.4,0.00292229,0.0574331
70.25,53.6,0.00287229,0.0582481
70.25,53.8,0.00282234,0.0590608
70.25,54,0.00277243,0.0598713
70.25,54.2,0.00272257,0.0606794
70.25,54.4,0.00267274,0.0614852
70.25,54.6,0.00262297,0.0622888
70.25,54.8,0.00257324,0.0630902
70.25,55,0.00252355,0.0638893
70.25,55.2,0.00247391,0.0646863
70.25,55.4,0.00242431,0.065481
70.25,55.6,0.00237476,0.0662735
70.25,55.8,0.00232526,0.0670638
70.25,56,0.0022758,0.067852
70.25,56.2,0.00222639,0.068638
70.25,56.4,0.00217702,0.0694219
70.25,56.6,0.0021277,0.0702036
70.25,56.8,0.00207842,0.0709832
70.25,57,0.00202919,0.0717607
70.25,57.2,0.00198001,0.0725362
70.25,57.4,0.00193087,0.0733095
70.25,57.6,0.00188178,0.0740808
70.25,57.8,0.00183274,0.07485
70.25,58,0.00178375,0.0756171
70.25,58.2,0.0017348,0.0763823
70.25,58.4,0.0016859,0.0771454
70.25,58.6,0.00163704,0.0779064
70.25,58.8,0.00158823,0.0786655
70.25,59,0.00153948,0.0794226
70.25,59.2,0.00149076,0.0801777
70.25,59.4,0.0014421,0.0809309
70.25,59.6,0.00139348,0.081682
70.25,59.8,0.00134491,0.0824313
70.25,60,0.00129639,0.0831786
70.25,60.2,0.00124792,0.0839239
70.25,60.4,0.00119949,0.0846674
70.25,60.6,0.00115112,0.0854089
70.25,60.8,0.00110279,0.0861485
70.25,61,0.00105451,0.0868863
70.25,61.2,0.00100628,0.0876222
70.25,61.4,0.000958096,0.0883562
70.25,61.6,0.000909962,0.0890883
70.25,61.8,0.000861877,0.0898186
70.25,62,0.00081384,0.0905471
70.25,62.2,0.000765852,0.0912737
70.25,62.4,0.000717914,0.0919985
70.25,62.6,0.000670024,0.0927215
70.25,62.8,0.000622183,0.0934427
70.25,63,0.000574392,0.0941621
70.25,63.2,0.00052665,0.0948798
70.25,63.4,0.000478957,0.0955956
70.25,63.6,0.000431314,0.0963097
70.25,63.8,0.00038372,0.0970221
70.25,64,0.000336175,0.0977326
70.25,64.2,0.000288681,0.0984415
70.25,64.4,0.000241236,0.0991486
70.25,64.6,0.00019384,0.099854
70.25,64.8,0.000146495,0.100558
70.25,65,9.91991e-05,0.10126
70.25,65.2,5.19534e-05,0.10196
70.25,65.4,4.7576e-06,0.102659
70.25,65.6,-4.23881e-05,0.103356
70.25,65.8,-8.94838e-05,0.104051
70.25,66,-0.000136529,0.104744
70.25,66.2,-0.000183525,0.105436
70.25,66.4,-0.00023047,0.106127
70.25,66.6,-0.000277364,0.106815
70.25,66.8,-0.000324209,0.107502
70.25,67,-0.000371003,0.108188
70.25,67.2,-0.000417747,0.108872
70.25,67.4,-0.00046444,0.109554
70.25,67.6,-0.000511082,0.110234
70.25,67.8,-0.000557674,0.110913
70.25,68,-0.000604216,0.111591
70.25,68.2,-0.000650707,0.112267
70.25,68.4,-0.000697147,0.112941
70.25,68.6,-0.000743536,0.113614
70.25,68.8,-0.000789875,0.114285
70.25,69,-0.000836162,0.114955
70.25,69.2,-0.000882399,0.115623
70.25,69.4,-0.000928585,0.116289
70.25,69.6,-0.00097472,0.116954
70.25,69.8,-0.0010208,0.117618
70.25,70,-0.00106684,0.11828
70.7,30,0.00918755,-0.0593205
70.7,30.2,0.00913499,-0.0580823
70.7,30.4,0.00908244,-0.0568499
70.7,30.6,0.00902989,-0.0556231
70.7,30.8,0.00897735,-0.0544019
70.7,31,0.00892481,-0.0531862
70.7,31.2,0.00887228,-0.051976
70.7,31.4,0.00881976,-0.0507712
70.7,31.6,0.00876725,-0.0495717
70.7,31.8,0.00871474,-0.0483776
70.7,32,0.00866224,-0.0471887
70.7,32.2,0.00860976,-0.046005
70.7,32.4,0.00855728,-0.0448265
70.7,32.6,0.00850482,-0.043653
70.7,32.8,0.00845236,-0.0424847
70.7,33,0.00839992,-0.0413213
70.7,33.2,0.00834749,-0.0401629
70.7,33.4,0.00829507,-0.0390094
70.7,33.6,0.00824267,-0.0378608
70.7,33.8,0.00819028,-0.036717
70.7,34,0.0081379,-0.0355779
70.7,34.2,0.00808554,-0.0344437
70.7,34.4,0.00803319,-0.0333141
70.7,34.6,0.00798086,-0.0321891
70.7,34.8,0.00792855,-0.0310688
70.7,35,0.00787625,-0.0299531
70.7,35.2,0.00782397,-0.0288418
70.7,35.4,0.0077717,-0.0277351
70.7,35.6,0.00771945,-0.0266328
70.7,35.8,0.00766723,-0.0255349
70.7,36,0.00761502,-0.0244414
70.7,36.2,0.00756283,-0.0233522
70.7,36.4,0.00751065,-0.0222673
70.7,36.6,0.0074585,-0.0211867
70.7,36.8,0.00740637,-0.0201103
70.7,37,0.00735426,-0.0190381
70.7,37.2,0.00730217,-0.01797
70.7,37.4,0.00725011,-0.016906
70.7,37.6,0.00719806,-0.0158462
70.7,37.8,0.00714604,-0.0147903
70.7,38,0.00709404,-0.0137385
70.7,38.2,0.00704206,-0.0126907
70.7,38.4,0.00699011,-0.0116468
70.7,38.6,0.00693818,-0.0106069
70.7,38.8,0.00688627,-0.00957081
70.7,39,0.00683439,-0.00853859
70.7,39.2,0.00678253,-0.0075102
70.7,39.4,0.0067307,-0.00648559
70.7,39.6,0.0066789,-0.00546475
70.7,39.8,0.00662712,-0.00444765
70.7,40,0.00657537,-0.00343424
70.7,40.2,0.00652364,-0.00242451
70.7,40.4,0.00647194,-0.00141843
70.7,40.6,0.00642027,-0.000415962
70.7,40.8,0.00636863,0.000582915
70.7,41,0.00631702,0.00157823
70.7,41.2,0.00626543,0.00257001
70.7,41.4,0.00621387,0.00355829
70.7,41.6,0.00616234,0.00454308
70.7,41.8,0.00611084,0.00552442
70.7,42,0.00605937,0.00650233
70.7,42.2,0.00600794,0.00747683
70.7,42.4,0.00595653,0.00844796
70.7,42.6,0.00590515,0.00941574
70.7,42.8,0.0058538,0.0103802
70.7,43,0.00580249,0.0113413
70.7,43.2,0.0057512,0.0122992
70.7,43.4,0.00569995,0.0132538
70.7,43.6,0.00564873,0.0142052
70.7,43.8,0.00559754,0.0151534
70.7,44,0.00554638,0.0160983
70.7,44.2,0.00549526,0.0170402
70.7,44.4,0.00544417,0.0179789
70.7,44.6,0.00539312,0.0189144
70.7,44.8,0.0053421,0.0198469
70.7,45,0.00529111,0.0207763
70.7,45.2,0.00524016,0.0217026
70.7,45.4,0.00518924,0.022626
70.7,45.6,0.00513835,0.0235463
70.7,45.8,0.0050875,0.0244636
70.7,46,0.00503669,0.0253779
70.7,46.2,0.00498591,0.0262893
70.7,46.4,0.00493517,0.0271978
70.7,46.6,0.00488447,0.0281034
70.7,46.8,0.0048338,0.0290061
70.7,47,0.00478316,0.0299059
70.7,47.2,0.00473257,0.0308028
70.7,47.4,0.00468201,0.031697
70.7,47.6,0.00463149,0.0325883
70.7,47.8,0.004581,0.0334768
70.7,48,0.00453056,0.0343626
70.7,48.2,0.00448015,0.0352456
70.7,48.4,0.00442978,0.0361258
70.7,48.6,0.00437944,0.0370034
70.7,48.8,0.00432915,0.0378782
70.7,49,0.0042789,0.0387504
70.7,49.2,0.00422868,0.0396199
70.7,49.4,0.0041785,0.0404867
70.7,49.6,0.00412837,0.0413509
70.7,49.8,0.00407827,0.0422125
70.7,50,0.00402821,0.0430715
70.7,50.2,0.00397819,0.0439279
70.7,50.4,0.00392822,0.0447818
70.7,50.6,0.00387828,0.0456331
70.7,50.8,0.00382838,0.0464819
70.7,51,0.00377853,0.0473281
70.7,51.2,0.00372871,0.0481719
70.7,51.4,0.00367894,0.0490131
70.7,51.6,0.00362921,0.0498519
70.7,51.8,0.00357952,0.0506883
70.7,52,0.00352987,0.0515222
70.7,52.2,0.00348026,0.0523536
70.7,52.4,0.00343069,0.0531827
70.7,52.6,0.00338117,0.0540093
70.7,52.8,0.00333169,0.0548336
70.7,53,0.00328225,0.0556555
70.7,53.2,0.00323285,0.0564751
70.7,53.4,0.0031835,0.0572923
70.7,53.6,0.00313419,0.0581072
70.7,53.8,0.00308492,0.0589198
70.7,54,0.0030357,0.0597301
70.7,54.2,0.00298652,0.0605381
70.7,54.4,0.00293738,0.0613439
70.7,54.6,0.00288829,0.0621473
70.7,54.8,0.00283924,0.0629486
70.7,55,0.00279023,0.0637476
70.7,55.2,0.00274127,0.0645444
70.7,55.4,0.00269235,0.065339
70.7,55.6,0.00264348,0.0661314
70.7,55.8,0.00259465,0.0669216
70.7,56,0.00254587,0.0677096
70.7,56.2,0.00249713,0.0684955
70.7,56.4,0.00244844,0.0692793
70.7,56.6,0.00239979,0.0700609
70.7,56.8,0.00235119,0.0708404
70.7,57,0.00230263,0.0716178
70.7,57.2,0.00225411,0.0723931
70.7,57.4,0.00220565,0.0731663
70.7,57.6,0.00215723,0.0739375
70.7,57.8,0.00210885,0.0747066
70.7,58,0.00206052,0.0754736
70.7,58.2,0.00201224,0.0762386
70.7,58.4,0.001964,0.0770016
70.7,58.6,0.00191581,0.0777626
70.7,58.8,0.00186766,0.0785216
70.7,59,0.00181956,0.0792785
70.7,59.2,0.00177151,0.0800335
70.7,59.4,0.0017235,0.0807866
70.7,59.6,0.00167554,0.0815376
70.7,59.8,0.00162763,0.0822868
70.7,60,0.00157976,0.0830339
70.7,60.2,0.00153195,0.0837792
70.7,60.4,0.00148417,0.0845225
70.7,60.6,0.00143645,0.085264
70.7,60.8,0.00138877,0.0860035
70.7,61,0.00134114,0.0867411
70.7,61.2,0.00129356,0.0874769
70.7,61.4,0.00124603,0.0882108
70.7,61.6,0.00119854,0.0889428
70.7,61.8,0.0011511,0.089673
70.7,62,0.00110371,0.0904014
70.7,62.2,0.00105637,0.0911279
70.7,62.4,0.00100907,0.0918526
70.7,62.6,0.000961822,0.0925755
70.7,62.8,0.000914622,0.0932966
70.7,63,0.000867471,0.0940159
70.7,63.2,0.000820368,0.0947335
70.7,63.4,0.000773313,0.0954492
70.7,63.6,0.000726307,0.0961632
70.7,63.8,0.000679349,0.0968755
70.7,64,0.000632439,0.0975859
70.7,64.2,0.000585578,0.0982947
70.7,64.4,0.000538766,0.0990017
70.7,64.6,0.000492002,0.099707
70.7,64.8,0.000445288,0.100411
70.7,65,0.000398622,0.101113
70.7,65.2,0.000352005,0.101813
70.7,65.4,0.000305437,0.102511
70.7,65.6,0.000258918,0.103208
70.7,65.8,0.000212448,0.103903
70.7,66,0.000166027,0.104597
70.7,66.2,0.000119655,0.105289
70.7,66.4,7.33326e-05,0.105979
70.7,66.6,2.70594e-05,0.106667
70.7,66.8,-1.91645e-05,0.107354
70.7,67,-6.5339e-05,0.10804
70.7,67.2,-0.000111464,0.108723
70.7,67.4,-0.00015754,0.109405
70.7,67.6,-0.000203566,0.110086
70.7,67.8,-0.000249542,0.110765
70.7,68,-0.000295469,0.111442
70.7,68.2,-0.000341347,0.112118
70.7,68.4,-0.000387174,0.112792
70.7,68.6,-0.000432952,0.113465
70.7,68.8,-0.00047868,0.114136
70.7,69,-0.000524359,0.114806
70.7,69.2,-0.000569987,0.115474
70.7,69.4,-0.000615566,0.11614
70.7,69.6,-0.000661094,0.116805
70.7,69.8,-0.000706573,0.117468
70.7,70,-0.000752002,0.11813
71.15,30,0.00935833,-0.0594396
71.15,30.2,0.00930654,-0.0582017
71.15,30.4,0.00925476,-0.0569695
71.15,30.6,0.00920298,-0.0557429
71.15,30.8,0.0091512,-0.054522
71.15,31,0.00909943,-0.0533065
71.15,31.2,0.00904767,-0.0520965
71.15,31.4,0.00899592,-0.0508919
71.15,31.6,0.00894417,-0.0496927
71.15,31.8,0.00889243,-0.0484988
71.15,32,0.0088407,-0.0473101
71.15,32.2,0.00878898,-0.0461267
71.15,32.4,0.00873727,-0.0449483
71.15,32.6,0.00868557,-0.0437751
71.15,32.8,0.00863388,-0.042607
71.15,33,0.0085822,-0.0414438
71.15,33.2,0.00853053,-0.0402856
71.15,33.4,0.00847888,-0.0391324
71.15,33.6,0.00842723,-0.037984
71.15,33.8,0.0083756,-0.0368404
71.15,34,0.00832399,-0.0357016
71.15,34.2,0.00827238,-0.0345675
71.15,34.4,0.00822079,-0.0334381
71.15,34.6,0.00816922,-0.0323134
71.15,34.8,0.00811766,-0.0311933
71.15,35,0.00806612,-0.0300777
71.15,35.2,0.00801459,-0.0289667
71.15,35.4,0.00796309,-0.0278602
71.15,35.6,0.00791159,-0.0267581
71.15,35.8,0.00786012,-0.0256604
71.15,36,0.00780866,-0.0245671
71.15,36.2,0.00775722,-0.0234781
71.15,36.4,0.0077058,-0.0223934
71.15,36.6,0.0076544,-0.021313
71.15,36.8,0.00760302,-0.0202367
71.15,37,0.00755166,-0.0191647
71.15,37.2,0.00750032,-0.0180968
71.15,37.4,0.007449,-0.0170331
71.15,37.6,0.0073977,-0.0159734
71.15,37.8,0.00734643,-0.0149178
71.15,38,0.00729517,-0.0138662
71.15,38.2,0.00724394,-0.0128185
71.15,38.4,0.00719273,-0.0117748
71.15,38.6,0.00714154,-0.0107351
71.15,38.8,0.00709038,-0.00969917
71.15,39,0.00703924,-0.00866713
71.15,39.2,0.00698813,-0.00763892
71.15,39.4,0.00693704,-0.0066145
71.15,39.6,0.00688597,-0.00559384
71.15,39.8,0.00683493,-0.00457691
71.15,40,0.00678392,-0.00356368
71.15,40.2,0.00673293,-0.00255413
71.15,40.4,0.00668197,-0.00154822
71.15,40.6,0.00663103,-0.00054593
71.15,40.8,0.00658012,0.000452774
71.15,41,0.00652924,0.00144792
71.15,41.2,0.00647839,0.00243953
71.15,41.4,0.00642756,0.00342763
71.15,41.6,0.00637677,0.00441225
71.15,41.8,0.006326,0.00539342
71.15,42,0.00627526,0.00637116
71.15,42.2,0.00622455,0.0073455
71.15,42.4,0.00617387,0.00831647
71.15,42.6,0.00612322,0.00928408
71.15,42.8,0.00607259,0.0102484
71.15,43,0.006022,0.0112093
71.15,43.2,0.00597144,0.012167
71.15,43.4,0.00592092,0.0131215
71.15,43.6,0.00587042,0.0140727
71.15,43.8,0.00581995,0.0150207
71.15,44,0.00576952,0.0159656
71.15,44.2,0.00571912,0.0169072
71.15,44.4,0.00566875,0.0178457
71.15,44.6,0.00561841,0.0187812
71.15,44.8,0.0055681,0.0197135
71.15,45,0.00551783,0.0206427
71.15,45.2,0.0054676,0.0215689
71.15,45.4,0.00541739,0.0224921
71.15,45.6,0.00536722,0.0234122
71.15,45.8,0.00531709,0.0243294
71.15,46,0.00526698,0.0252436
71.15,46.2,0.00521692,0.0261548
71.15,46.4,0.00516689,0.0270632
71.15,46.6,0.00511689,0.0279686
71.15,46.8,0.00506693,0.0288711
71.15,47,0.005017,0.0297708
71.15,47.2,0.00496711,0.0306676
71.15,47.4,0.00491726,0.0315616
71.15,47.6,0.00486744,0.0324528
71.15,47.8,0.00481766,0.0333412
71.15,48,0.00476792,0.0342268
71.15,48.2,0.00471821,0.0351096
71.15,48.4,0.00466854,0.0359897
71.15,48.6,0.00461891,0.0368672
71.15,48.8,0.00456932,0.0377419
71.15,49,0.00451976,0.0386139
71.15,49.2,0.00447024,0.0394832
71.15,49.4,0.00442076,0.0403499
71.15,49.6,0.00437132,0.041214
71.15,49.8,0.00432192,0.0420755
71.15,50,0.00427255,0.0429343
71.15,50.2,0.00422323,0.0437906
71.15,50.4,0.00417394,0.0446443
71.15,50.6,0.0041247,0.0454955
71.15,50.8,0.00407549,0.0463441
71.15,51,0.00402632,0.0471903
71.15,51.2,0.0039772,0.0480339
71.15,51.4,0.00392811,0.048875
71.15,51.6,0.00387906,0.0497137
71.15,51.8,0.00383006,0.0505499
71.15,52,0.00378109,0.0513836
71.15,52.2,0.00373217,0.052215
71.15,52.4,0.00368328,0.0530439
71.15,52.6,0.00363444,0.0538704
71.15,52.8,0.00358564,0.0546946
71.15,53,0.00353688,0.0555164
71.15,53.2,0.00348816,0.0563358
71.15,53.4,0.00343948,0.0571529
71.15,53.6,0.00339085,0.0579677
71.15,53.8,0.00334226,0.0587802
71.15,54,0.00329371,0.0595903
71.15,54.2,0.0032452,0.0603982
71.15,54.4,0.00319674,0.0612038
71.15,54.6,0.00314831,0.0620072
71.15,54.8,0.00309994,0.0628083
71.15,55,0.0030516,0.0636072
71.15,55.2,0.00300331,0.0644039
71.15,55.4,0.00295506,0.0651983
71.15,55.6,0.00290685,0.0659906
71.15,55.8,0.00285869,0.0667807
71.15,56,0.00281057,0.0675686
71.15,56.2,0.00276249,0.0683544
71.15,56.4,0.00271446,0.0691381
71.15,56.6,0.00266647,0.0699196
71.15,56.8,0.00261853,0.0706989
71.15,57,0.00257063,0.0714762
71.15,57.2,0.00252278,0.0722514
71.15,57.4,0.00247497,0.0730245
71.15,57.6,0.0024272,0.0737956
71.15,57.8,0.00237948,0.0745646
71.15,58,0.00233181,0.0753315
71.15,58.2,0.00228418,0.0760964
71.15,58.4,0.00223659,0.0768593
71.15,58.6,0.00218905,0.0776201
71.15,58.8,0.00214156,0.078379
71.15,59,0.00209411,0.0791359
71.15,59.2,0.0020467,0.0798907
71.15,59.4,0.00199934,0.0806437
71.15,59.6,0.00195203,0.0813946
71.15,59.8,0.00190476,0.0821436
71.15,60,0.00185754,0.0828907
71.15,60.2,0.00181037,0.0836359
71.15,60.4,0.00176324,0.0843791
71.15,60.6,0.00171616,0.0851204
71.15,60.8,0.00166912,0.0858598
71.15,61,0.00162213,0.0865974
71.15,61.2,0.00157519,0.087333
71.15,61.4,0.00152829,0.0880668
71.15,61.6,0.00148144,0.0887988
71.15,61.8,0.00143463,0.0895289
71.15,62,0.00138788,0.0902571
71.15,62.2,0.00134117,0.0909835
71.15,62.4,0.0012945,0.0917081
71.15,62.6,0.00124789,0.0924309
71.15,62.8,0.00120132,0.0931519
71.15,63,0.0011548,0.0938712
71.15,63.2,0.00110832,0.0945886
71.15,63.4,0.0010619,0.0953042
71.15,63.6,0.00101552,0.0960181
71.15,63.8,0.000969184,0.0967303
71.15,64,0.000922899,0.0974407
71.15,64.2,0.000876661,0.0981493
71.15,64.4,0.000830472,0.0988562
71.15,64.6,0.00078433,0.0995615
71.15,64.8,0.000738236,0.100265
71.15,65,0.00069219,0.100967
71.15,65.2,0.000646191,0.101667
71.15,65.4,0.000600241,0.102365
71.15,65.6,0.000554338,0.103062
71.15,65.8,0.000508484,0.103757
71.15,66,0.000462678,0.10445
71.15,66.2,0.00041692,0.105142
71.15,66.4,0.00037121,0.105832
71.15,66.6,0.000325549,0.106521
71.15,66.8,0.000279936,0.107208
71.15,67,0.000234371,0.107893
71.15,67.2,0.000188854,0.108577
71.15,67.4,0.000143387,0.109259
71.15,67.6,9.79672e-05,0.109939
71.15,67.8,5.25964e-05,0.110618
71.15,68,7.27429e-06,0.111295
71.15,68.2,-3.79992e-05,0.111971
71.15,68.4,-8.3224e-05,0.112645
71.15,68.6,-0.0001284,0.113317
71.15,68.8,-0.000173527,0.113988
71.15,69,-0.000218606,0.114658
71.15,69.2,-0.000263636,0.115326
71.15,69.4,-0.000308616,0.115992
71.15,69.6,-0.000353548,0.116657
71.15,69.8,-0.000398431,0.11732
71.15,70,-0.000443265,0.117982
71.6,30,0.00952554,-0.0595575
71.6,30.2,0.00947451,-0.0583199
71.6,30.4,0.00942348,-0.0570879
71.6,30.6,0.00937246,-0.0558616
71.6,30.8,0.00932144,-0.0546409
71.6,31,0.00927043,-0.0534256
71.6,31.2,0.00921942,-0.0522159
71.6,31.4,0.00916842,-0.0510115
71.6,31.6,0.00911742,-0.0498125
71.6,31.8,0.00906644,-0.0486188
71.6,32,0.00901546,-0.0474304
71.6,32.2,0.00896449,-0.0462472
71.6,32.4,0.00891353,-0.0450691
71.6,32.6,0.00886258,-0.0438961
71.6,32.8,0.00881163,-0.0427281
71.6,33,0.0087607,-0.0415652
71.6,33.2,0.00870978,-0.0404072
71.6,33.4,0.00865887,-0.0392542
71.6,33.6,0.00860798,-0.038106
71.6,33.8,0.00855709,-0.0369626
71.6,34,0.00850622,-0.035824
71.6,34.2,0.00845536,-0.0346902
71.6,34.4,0.00840452,-0.033561
71.6,34.6,0.00835369,-0.0324365
71.6,34.8,0.00830287,-0.0313166
71.6,35,0.00825207,-0.0302012
71.6,35.2,0.00820129,-0.0290904
71.6,35.4,0.00815052,-0.027984
71.6,35.6,0.00809977,-0.0268821
71.6,35.8,0.00804904,-0.0257847
71.6,36,0.00799832,-0.0246915
71.6,36.2,0.00794762,-0.0236028
71.6,36.4,0.00789694,-0.0225183
71.6,36.6,0.00784627,-0.021438
71.6,36.8,0.00779563,-0.020362
71.6,37,0.007745,-0.0192902
71.6,37.2,0.0076944,-0.0182225
71.6,37.4,0.00764381,-0.0171589
71.6,37.6,0.00759325,-0.0160994
71.6,37.8,0.0075427,-0.015044
71.6,38,0.00749218,-0.0139925
71.6,38.2,0.00744168,-0.0129451
71.6,38.4,0.0073912,-0.0119016
71.6,38.6,0.00734074,-0.010862
71.6,38.8,0.00729031,-0.0098263
71.6,39,0.0072399,-0.00879444
71.6,39.2,0.00718951,-0.00776641
71.6,39.4,0.00713915,-0.00674217
71.6,39.6,0.00708881,-0.00572168
71.6,39.8,0.00703849,-0.00470493
71.6,40,0.0069882,-0.00369188
71.6,40.2,0.00693794,-0.0026825
71.6,40.4,0.0068877,-0.00167677
71.6,40.6,0.00683749,-0.00067465
71.6,40.8,0.0067873,0.000323882
71.6,41,0.00673714,0.00131885
71.6,41.2,0.00668701,0.00231029
71.6,41.4,0.0066369,0.00329823
71.6,41.6,0.00658682,0.00428268
71.6,41.8,0.00653677,0.00526368
71.6,42,0.00648675,0.00624126
71.6,42.2,0.00643675,0.00721543
71.6,42.4,0.00638679,0.00818623
71.6,42.6,0.00633685,0.00915368
71.6,42.8,0.00628694,0.0101178
71.6,43,0.00623706,0.0110786
71.6,43.2,0.00618721,0.0120362
71.6,43.4,0.0061374,0.0129905
71.6,43.6,0.00608761,0.0139415
71.6,43.8,0.00603785,0.0148894
71.6,44,0.00598812,0.015834
71.6,44.2,0.00593843,0.0167755
71.6,44.4,0.00588877,0.0177139
71.6,44.6,0.00583913,0.0186492
71.6,44.8,0.00578954,0.0195813
71.6,45,0.00573997,0.0205104
71.6,45.2,0.00569043,0.0214365
71.6,45.4,0.00564093,0.0223595
71.6,45.6,0.00559146,0.0232795
71.6,45.8,0.00554203,0.0241965
71.6,46,0.00549263,0.0251105
71.6,46.2,0.00544326,0.0260216
71.6,46.4,0.00539392,0.0269298
71.6,46.6,0.00534463,0.0278351
71.6,46.8,0.00529536,0.0287375
71.6,47,0.00524613,0.029637
71.6,47.2,0.00519693,0.0305337
71.6,47.4,0.00514777,0.0314275
71.6,47.6,0.00509865,0.0323186
71.6,47.8,0.00504956,0.0332068
71.6,48,0.00500051,0.0340923
71.6,48.2,0.00495149,0.034975
71.6,48.4,0.00490251,0.035855
71.6,48.6,0.00485357,0.0367322
71.6,48.8,0.00480466,0.0376068
71.6,49,0.00475579,0.0384787
